k,time_s,pwmVal,position,courant,positionRef,courantRef,positionReel,courantReel
344,0.688000,50,0,0,0.038654,0.000000,-0.038654,0.000000
345,0.690000,50,0,0,0.038654,0.000000,-0.038654,0.000000
346,0.692000,50,0,0,0.038654,0.000000,-0.038654,0.000000
347,0.694000,50,0,0,0.038654,0.000000,-0.038654,0.000000
348,0.696000,50,0,0,0.038654,0.000000,-0.038654,0.000000
349,0.698000,50,0,0,0.038654,0.000000,-0.038654,0.000000
350,0.700000,50,0,0,0.038654,0.000000,-0.038654,0.000000
351,0.702000,50,0,0,0.038654,0.000000,-0.038654,0.000000
352,0.704000,50,0,0,0.038654,0.000000,-0.038654,0.000000
353,0.706000,50,0,0,0.038654,0.000000,-0.038654,0.000000
354,0.708000,50,0,0,0.038654,0.000000,-0.038654,0.000000
355,0.710000,50,0,0,0.038654,0.000000,-0.038654,0.000000
356,0.712000,50,0,0,0.038654,0.000000,-0.038654,0.000000
357,0.714000,50,0,0,0.038654,0.000000,-0.038654,0.000000
358,0.716000,50,0,0,0.038654,0.000000,-0.038654,0.000000
359,0.718000,50,0,0,0.038654,0.000000,-0.038654,0.000000
360,0.720000,50,0,0,0.038654,0.000000,-0.038654,0.000000
361,0.722000,50,0,0,0.038654,0.000000,-0.038654,0.000000
362,0.724000,50,0,0,0.038654,0.000000,-0.038654,0.000000
363,0.726000,50,0,0,0.038654,0.000000,-0.038654,0.000000
364,0.728000,50,0,0,0.038654,0.000000,-0.038654,0.000000
365,0.730000,50,0,0,0.038654,0.000000,-0.038654,0.000000
366,0.732000,50,0,0,0.038654,0.000000,-0.038654,0.000000
367,0.734000,50,0,0,0.038654,0.000000,-0.038654,0.000000
368,0.736000,50,0,0,0.038654,0.000000,-0.038654,0.000000
369,0.738000,50,0,0,0.038654,0.000000,-0.038654,0.000000
370,0.740000,50,0,0,0.038654,0.000000,-0.038654,0.000000
371,0.742000,50,0,0,0.038654,0.000000,-0.038654,0.000000
372,0.744000,50,0,0,0.038654,0.000000,-0.038654,0.000000
373,0.746000,50,0,0,0.038654,0.000000,-0.038654,0.000000
374,0.748000,50,0,0,0.038654,0.000000,-0.038654,0.000000
375,0.750000,50,0,0,0.038654,0.000000,-0.038654,0.000000
376,0.752000,50,0,0,0.038654,0.000000,-0.038654,0.000000
377,0.754000,50,0,0,0.038654,0.000000,-0.038654,0.000000
378,0.756000,50,0,0,0.038654,0.000000,-0.038654,0.000000
379,0.758000,50,0,0,0.038654,0.000000,-0.038654,0.000000
380,0.760000,50,0,0,0.038654,0.000000,-0.038654,0.000000
381,0.762000,50,0,0,0.038654,0.000000,-0.038654,0.000000
382,0.764000,50,0,0,0.038654,0.000000,-0.038654,0.000000
383,0.766000,50,0,0,0.038654,0.000000,-0.038654,0.000000
384,0.768000,50,0,0,0.038654,0.000000,-0.038654,0.000000
385,0.770000,50,0,0,0.038654,0.000000,-0.038654,0.000000
386,0.772000,50,0,0,0.038654,0.000000,-0.038654,0.000000
387,0.774000,50,0,0,0.038654,0.000000,-0.038654,0.000000
388,0.776000,50,0,0,0.038654,0.000000,-0.038654,0.000000
389,0.778000,50,0,0,0.038654,0.000000,-0.038654,0.000000
390,0.780000,50,0,0,0.038654,0.000000,-0.038654,0.000000
391,0.782000,50,0,0,0.038654,0.000000,-0.038654,0.000000
392,0.784000,50,1,0,0.038654,0.000000,0.961346,0.000000
393,0.786000,50,0,0,0.038654,0.000000,-0.038654,0.000000
394,0.788000,50,0,0,0.038654,0.000000,-0.038654,0.000000
395,0.790000,50,0,0,0.038654,0.000000,-0.038654,0.000000
396,0.792000,50,0,0,0.038654,0.000000,-0.038654,0.000000
397,0.794000,50,0,0,0.038654,0.000000,-0.038654,0.000000
398,0.796000,50,0,0,0.038654,0.000000,-0.038654,0.000000
399,0.798000,50,0,0,0.038654,0.000000,-0.038654,0.000000
400,0.800000,50,0,0,0.038654,0.000000,-0.038654,0.000000
401,0.802000,50,0,0,0.038654,0.000000,-0.038654,0.000000
402,0.804000,50,0,0,0.038654,0.000000,-0.038654,0.000000
403,0.806000,50,0,0,0.038654,0.000000,-0.038654,0.000000
404,0.808000,50,0,0,0.038654,0.000000,-0.038654,0.000000
405,0.810000,50,0,0,0.038654,0.000000,-0.038654,0.000000
